period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-1,tbsf-1
60,402.1987028677496596,406.0285442280908228,19.6309182030447253,80.9318251959639241,-0.5627433990086487,126.0057245182617436,92.8596553500072162,2.6151524006910787,99.9999999999999716,1.0000000000000000,0.9999999998395203,0.9999999999999999,1.0000000000000000,722.5553817692353960,402.3522253722743471,79.7071313984298087,87.1637539249614122,0.9950525974885777,-1.5577959964972263
61,410.4872823725470425,414.4103454706964271,19.6236373448619084,80.9445229825355312,-0.5681603273974247,126.1199639981491032,92.8362241855053583,2.6069752699593440,100.0000000000000284,1.0000000000000000,0.9999999998956882,0.9999999999999999,1.0000000000000000,737.4479135635859848,410.6450752493485652,81.3223833147588095,87.1546948224321056,0.9913522421580006,-1.5595125695554253
62,418.9295697781067815,422.9465519333783732,19.6168030652382512,80.9562706523526145,-0.5730737175909530,126.2248727289882169,92.8149831723683008,2.5993795552440968,99.9999999999999716,1.0000000000000000,0.9999999999321973,0.9999999999999999,1.0000000000000000,752.6164828665770301,419.0916355667433209,82.9685921639864858,87.1463152475473635,0.9879960849714013,-1.5610698025623544
63,427.5292005859204210,431.6408965324847031,19.6103895626822755,80.9671416282141081,-0.5775311908963656,126.3212307233005447,92.7957240307838163,2.5923235703469993,99.9999999999999716,1.0000000000000000,0.9999999999559283,0.9999999999999999,1.0000000000000000,768.0676284095541178,427.6955473922221813,84.6464613218745967,87.1385624509372576,0.9849515461143253,-1.5624827370106911
64,436.2898581618511002,440.4971558366839872,19.6043720876422434,80.9772036540038300,-0.5815757416461316,126.4097513376000990,92.7782589148946357,2.5857686907660327,99.9999999999999716,1.0000000000000000,0.9999999999713534,0.9999999999999999,1.0000000000000000,783.8079744869718297,436.4604994390417687,86.3567014657048588,87.1313877981597358,0.9821892160988118,-1.5637649577449435
65,445.2152754585596313,449.5191521808760058,19.5987269347397373,80.9865192744393454,-0.5852462091791172,126.4910872150291965,92.7624183026217111,2.5796791174511613,99.9999999999999716,1.0000000000000000,0.9999999999813797,0.9999999999999999,1.0000000000000000,799.8442340646751063,445.3902297967862296,88.1000311552870841,87.1247464173522701,0.9796825316421923,-1.5649287408213095
66,454.3092367551861344,458.7107557655132268,19.5934314248025103,80.9951462735896257,-0.5885776983921945,126.5658356726734297,92.7480491200263231,2.5740216604728472,100.0000000000000284,1.0000000000000000,0.9999999999878968,0.9999999999999999,1.0000000000000000,816.1832119212033376,454.4885276805904937,89.8771773691091340,87.1185968778743813,0.9774074869900770,-1.5659851853822717
67,463.5755794092956421,468.0758867393174683,19.5884638785271221,81.0031380764676499,-0.5916019549948077,126.6345435909236130,92.7350130715576739,2.5687655407061083,99.9999999999999716,1.0000000000000000,0.9999999999921330,0.9999999999999999,1.0000000000000000,832.8318078124613066,463.7592351933756163,91.6888759980267452,87.1129008966251206,0.9753423764370914,-1.5669443314318994
68,473.0181956164437338,477.6185172634116043,19.5838035832609592,81.0105441175310119,-0.5943477007919306,126.6977118539738569,92.7231851514176100,2.5638822078420054,100.0000000000000284,1.0000000000000000,0.9999999999948864,0.9999999999999999,1.0000000000000000,849.7970196508825893,473.2062490961533285,93.5358722981498261,87.1076230690909483,0.9734675643613965,-1.5678152651533270
69,482.6410341729315405,487.3426735548182478,19.5794307541056298,81.0174101795276442,-0.5968409336333523,126.7557993868338428,92.7124523145712658,2.5593451732224937,99.9999999999999716,1.0000000000000000,0.9999999999966762,0.9999999999999999,1.0000000000000000,867.0859466907037358,482.8335225817344849,95.4189213038727075,87.1027306225005731,0.9717652795668934,-1.5686062132002456
70,492.4481022373983592,497.2524379071265344,19.5753264903016202,81.0237787057739354,-0.5991051960755007,126.8092268288341984,92.7027122887488275,2.5551298561488744,100.0000000000000284,1.0000000000000000,0.9999999999978395,0.9999999999999999,1.0000000000000000,884.7057927112268771,492.6450670473163314,97.3387882013043395,87.0981931887365306,0.9702194311387380,-1.5693246272142385
71,502.4434670868806165,507.3519506858651766,19.5714727276422096,81.0296890886535124,-0.6011618162957449,126.8583798792539739,92.6938725111855177,2.5512134424599431,99.9999999999999716,1.0000000000000000,0.9999999999985957,0.9999999999999999,1.0000000000000000,902.6638691899471496,502.6449538614265862,99.2962486616448814,87.0939825948914290,0.9688154433688931,-1.5699772596646380
72,512.6312578627655512,517.6454122957520667,19.5678521874871372,81.0351779368738221,-0.6030301243609326,126.9036123468732029,92.6858491759125940,2.5475747542959892,99.9999999999999716,1.0000000000000000,0.9999999999990872,0.9999999999999999,1.0000000000000000,920.9675984571774734,512.8373161205645374,101.2920891333411504,87.0900726695546439,0.9675401076128152,-1.5705702319737478
73,523.0156673018349238,528.1370851165577278,19.5644483227858004,81.0402793237895196,-0.6047276465752931,126.9452489330037110,92.6785663791824419,2.5441941300756499,100.0000000000000284,1.0000000000000000,0.9999999999994067,0.9999999999999999,1.0000000000000000,939.6245168233804179,523.2263503906435744,103.3271070910961527,87.0864390630940193,0.9663814491990091,-1.5711090957743021
74,533.6009534471496636,538.8312954037406826,19.5612452613836254,81.0450250189219759,-0.6062702803056205,126.9835877723859880,92.6719553521392783,2.5410533138095159,100.0000000000000284,1.0000000000000000,0.9999999999996143,0.9999999999999999,1.0000000000000000,958.6422776696989558,533.8163184279417237,105.4021112390161932,87.0830590803413287,0.9653286077400582,-1.5715988880456788
75,544.3914413330115849,549.7324351493396080,19.5582277467589449,81.0494447046399245,-0.6076724513988792,127.0189027575023744,92.6659537711648227,2.5381353529605022,99.9999999999999716,1.0000000000000000,0.9999999999997493,0.9999999999999999,1.0000000000000000,978.0286544912581803,544.6115488737526675,107.5179216643117854,87.0799115242142676,0.9643717293891777,-1.5720441807880570
76,555.3915246375677270,560.8449638978195253,19.5553810762258529,81.0535661798345757,-0.6089472560604089,127.0514456653015287,92.6605051374724837,2.5354245041369738,99.9999999999999716,1.0000000000000000,0.9999999999998370,0.9999999999999999,1.0000000000000000,997.7915438816387450,555.6164389162785255,109.6753699370399602,87.0769765489179264,0.9635018697572311,-1.5724491258176398
77,566.6056672957851106,572.1734105106166908,19.5526910365337372,81.0574155523130599,-0.6101065888466858,127.0814481068072865,92.6555582185149831,2.5329061459731905,100.0000000000000284,1.0000000000000000,0.9999999999998941,0.9999999999999999,1.0000000000000000,1017.9389684454445160,566.8354559124819616,111.8752991503387051,87.0742355214488697,0.9627109063530466,-1.5728174951997322
